Symbol,ExpirationDate,AskPrice,AskSize,BidPrice,BidSize,LastPrice,PutCall,StrikePrice,Volume,ImpliedVolatility,Delta,Gamma,Vega,Rho,OpenInterest,UnderlyingPrice,DataDate
AAPL,01/18/19,1.99,,1.75,,1.77,put,95,2,0.2894,-0.0684,0.2328,25.8133,,8889,153.18,06/1/17
AAPL,01/18/19,0.42,,0.25,,0.36,put,65,0,0.3459,-0.015,0.056,7.4158,,1445,153.18,06/1/17
AAPL,01/18/19,0.53,,0.42,,0.48,put,70,0,0.3315,-0.0192,0.0722,9.1665,,1720,153.18,06/1/17
AAPL,01/18/19,14.35,,13.8,,14.29,put,145,3,0.2437,-0.365,0.7881,73.5756,,3390,153.18,06/1/17
AAPL,06/2/17,29.75,,29.1,,0,put,182.5,0,2.1042,-0.9382,0.7246,0.9742,,0,153.18,06/1/17
AAPL,06/2/17,19.75,,19.1,,0,put,172.5,0,1.5652,-0.9212,1.1744,1.1745,,0,153.18,06/1/17
AAPL,06/2/17,0.01,,0,,0,put,126,0,1.3794,-0.003,0.0825,0.0728,,100,153.18,06/1/17
AAPL,06/2/17,0.01,,0,,0,put,128,0,1.2756,-0.0032,0.0939,0.0765,,365,153.18,06/1/17
AAPL,06/2/17,0.01,,0,,0,put,131,0,1.1261,-0.0036,0.1185,0.0853,,248,153.18,06/1/17
AAPL,06/2/17,0.02,,0,,0,put,108,0,2.5146,-0.0032,0.0479,0.077,,0,153.18,06/1/17
AAPL,06/2/17,0.02,,0,,0,put,114,0,2.1545,-0.0036,0.0632,0.087,,0,153.18,06/1/17
AAPL,06/2/17,32.25,,31.6,,0,put,185,0,2.2294,-0.9411,0.6588,0.9384,,0,153.18,06/1/17
AAPL,06/2/17,17.25,,16.55,,0,put,170,0,1.4189,-0.9147,1.3762,1.2477,,0,153.18,06/1/17
AAPL,06/2/17,0.02,,0,,0,put,123,0,1.648,-0.0047,0.1045,0.1101,,81,153.18,06/1/17
AAPL,06/2/17,0.02,,0,,0,put,107,0,2.5757,-0.0031,0.0458,0.0754,,0,153.18,06/1/17
AAPL,06/2/17,0.02,,0,,0,put,110,0,2.3926,-0.0033,0.0524,0.0801,,0,153.18,06/1/17
AAPL,06/2/17,0.02,,0,,0,put,104,0,2.7588,-0.0029,0.0399,0.0704,,0,153.18,06/1/17
AAPL,06/2/17,34.75,,34.1,,0,put,187.5,0,2.3516,-0.9436,0.6034,0.9066,,0,153.18,06/1/17
AAPL,06/2/17,0.02,,0,,0,put,113,0,2.2156,-0.0036,0.0606,0.0858,,0,153.18,06/1/17
AAPL,06/2/17,0.02,,0,,0,put,106,0,2.6367,-0.003,0.0438,0.0738,,0,153.18,06/1/17
AAPL,06/2/17,24.75,,24.05,,0,put,177.5,0,1.8429,-0.9311,0.9003,1.0601,,0,153.18,06/1/17
AAPL,06/2/17,0.02,,0,,0,put,105,0,2.6978,-0.003,0.0418,0.0721,,0,153.18,06/1/17
AAPL,06/2/17,0.01,,0,,0,put,136,0,0.8789,-0.0044,0.1851,0.1039,,683,153.18,06/1/17
AAPL,06/2/17,0.01,,0,,0,put,137,0,0.8301,-0.0047,0.2053,0.1089,,392,153.18,06/1/17
AAPL,06/9/17,0.01,,0,,0,put,100,0,0.9949,-0.0015,0.0215,0.1098,,0,153.18,06/1/17
AAPL,06/9/17,0.02,,0,,0,put,109,0,0.8652,-0.0032,0.0501,0.2226,,0,153.18,06/1/17
AAPL,06/9/17,0.02,,0,,0,put,114,0,0.7599,-0.0036,0.0632,0.2469,,0,153.18,06/1/17
AAPL,06/9/17,22.25,,21.55,,0,put,175,0,0.6042,-0.9257,1.0267,3.1876,,0,153.18,06/1/17
AAPL,06/9/17,0.02,,0,,0,put,113,0,0.7813,-0.0036,0.0605,0.243,,0,153.18,06/1/17
AAPL,06/9/17,47.25,,46.6,,0,put,200,0,1.0343,-0.9521,0.4251,2.2595,,0,153.18,06/1/17
AAPL,06/9/17,0.02,,0,,0,put,115,0,0.7401,-0.0038,0.0668,0.2541,,20,153.18,06/1/17
AAPL,06/9/17,0.02,,0,,0,put,123,0,0.5806,-0.0047,0.1039,0.31,,0,153.18,06/1/17
AAPL,06/9/17,29.75,,29.1,,0,put,182.5,0,0.7449,-0.9374,0.7295,2.7925,,0,153.18,06/1/17
AAPL,06/9/17,14.75,,14.1,,0,put,167.5,0,0.4486,-0.9053,1.6587,3.8238,,0,153.18,06/1/17
AAPL,06/9/17,0.02,,0,,0,put,112,0,0.8011,-0.0035,0.0573,0.2357,,0,153.18,06/1/17
AAPL,06/9/17,34.75,,34.1,,0,put,187.5,0,0.8325,-0.9428,0.6078,2.6004,,0,153.18,06/1/17
AAPL,06/9/17,0.02,,0,,0,put,116,0,0.7195,-0.0038,0.0702,0.2595,,0,153.18,06/1/17
AAPL,06/9/17,0.01,,0,,0,put,95,0,1.1047,-0.0013,0.0175,0.0992,,0,153.18,06/1/17
AAPL,06/9/17,0.02,,0,,0,put,111,0,0.8224,-0.0034,0.0548,0.2315,,1,153.18,06/1/17
AAPL,06/9/17,0.02,,0,,0,put,121,0,0.6195,-0.0044,0.0921,0.2933,,0,153.18,06/1/17
AAPL,06/9/17,0.02,,0,,0,put,120,0,0.6393,-0.0043,0.0871,0.2862,,20,153.18,06/1/17
AAPL,06/9/17,0.02,,0,,0,put,118,0,0.679,-0.0041,0.0779,0.2719,,20,153.18,06/1/17
AAPL,06/9/17,0.01,,0,,0,put,105,0,0.8881,-0.0016,0.0263,0.1202,,0,153.18,06/1/17
AAPL,06/9/17,24.75,,24.1,,0,put,177.5,0,0.6524,-0.9302,0.9057,3.0366,,0,153.18,06/1/17
AAPL,06/9/17,42.25,,41.6,,0,put,195,0,0.9563,-0.9489,0.4839,2.3778,,0,153.18,06/1/17
AAPL,06/9/17,32.25,,31.6,,0,put,185,0,0.7893,-0.9403,0.6635,2.6912,,0,153.18,06/1/17
AAPL,06/9/17,0.02,,0,,0,put,122,0,0.6004,-0.0046,0.0982,0.3029,,0,153.18,06/1/17
AAPL,06/9/17,37.25,,36.6,,0,put,190,0,0.8747,-0.9451,0.5604,2.5189,,0,153.18,06/1/17
AAPL,06/9/17,0.02,,0,,0,put,108,0,0.8865,-0.0032,0.0478,0.2179,,0,153.18,06/1/17
AAPL,06/9/17,27.25,,26.6,,0,put,180,0,0.6993,-0.9341,0.8088,2.9067,,0,153.18,06/1/17
AAPL,06/16/17,0.02,,0,,0,put,17.5,0,3.6957,-0.0005,0.0017,0.0588,,0,153.18,06/1/17
AAPL,06/16/17,72.25,,71.6,,0,put,225,0,1.0138,-0.9615,0.2656,2.5956,,0,153.18,06/1/17
AAPL,06/16/17,122.25,,121.6,,0,put,275,0,1.4214,-0.9704,0.1524,2.0886,,0,153.18,06/1/17
AAPL,06/16/17,97.25,,96.6,,0,put,250,0,1.2314,-0.9669,0.1929,2.2895,,0,153.18,06/1/17
AAPL,06/16/17,117.25,,116.6,,0,put,270,0,1.3852,-0.9698,0.159,2.1231,,0,153.18,06/1/17
AAPL,06/16/17,0.02,,0,,0,put,20,0,3.4668,-0.0006,0.0019,0.0632,,0,153.18,06/1/17
AAPL,06/16/17,0.02,,0,,0,put,40,0,2.2949,-0.0009,0.0043,0.0954,,0,153.18,06/1/17
AAPL,06/16/17,62.25,,61.6,,0,put,215,0,0.917,-0.9582,0.3134,2.7701,,0,153.18,06/1/17
AAPL,06/16/17,67.25,,66.6,,0,put,220,0,0.9662,-0.96,0.2875,2.6779,,0,153.18,06/1/17
AAPL,06/16/17,0.03,,0.02,,0,put,128,0,0.3716,-0.0077,0.1833,0.6566,,509,153.18,06/1/17
AAPL,06/16/17,47.25,,46.6,,0,put,200,0,0.7582,-0.9514,0.4287,3.1327,,0,153.18,06/1/17
AAPL,06/16/17,0.02,,0,,0,put,10,0,4.6875,-0.0004,0.001,0.0457,,0,153.18,06/1/17
AAPL,06/16/17,34.75,,34.1,,0,put,187.5,0,0.6103,-0.942,0.6122,3.6015,,0,153.18,06/1/17
AAPL,06/16/17,0.02,,0,,0,put,7.5,0,5.2124,-0.0004,0.0008,0.0404,,0,153.18,06/1/17
AAPL,06/16/17,0.02,,0,,0,put,45,0,2.0966,-0.001,0.0051,0.1029,,0,153.18,06/1/17
AAPL,06/16/17,0.02,,0,,0,put,35,0,2.5146,-0.0008,0.0036,0.0863,,0,153.18,06/1/17
AAPL,06/16/17,24.75,,24.1,,0,put,177.5,0,0.4783,-0.9293,0.9113,4.2014,,0,153.18,06/1/17
AAPL,06/16/17,112.25,,111.6,,0,put,265,0,1.3482,-0.9692,0.1662,2.1602,,0,153.18,06/1/17
AAPL,06/16/17,0.02,,0,,0,put,25,0,3.0823,-0.0007,0.0024,0.0707,,0,153.18,06/1/17
AAPL,06/16/17,92.25,,91.6,,0,put,245,0,1.1903,-0.966,0.2039,2.34,,0,153.18,06/1/17
AAPL,06/16/17,102.25,,101.6,,0,put,255,0,1.2713,-0.9677,0.183,2.243,,0,153.18,06/1/17
AAPL,06/16/17,77.25,,76.6,,0,put,230,0,1.06,-0.9628,0.2468,2.5219,,0,153.18,06/1/17
AAPL,06/16/17,0.02,,0,,0,put,22.5,0,3.2623,-0.0006,0.0021,0.0669,,0,153.18,06/1/17
AAPL,06/16/17,0.04,,0,,0,put,126,0,0.4152,-0.009,0.1891,0.757,,0,153.18,06/1/17
AAPL,06/16/17,0.02,,0,,0,put,12.5,0,4.2847,-0.0005,0.0012,0.0501,,0,153.18,06/1/17
AAPL,06/16/17,107.25,,106.6,,0,put,260,0,1.3103,-0.9685,0.1742,2.2,,0,153.18,06/1/17
AAPL,06/16/17,0.02,,0,,0,put,5,0,5.9753,-0.0003,0.0006,0.0344,,0,153.18,06/1/17
AAPL,06/16/17,29.75,,29.1,,0,put,182.5,0,0.5461,-0.9365,0.7343,3.8653,,0,153.18,06/1/17
AAPL,06/16/17,42.25,,41.6,,0,put,195,0,0.701,-0.9482,0.4877,3.2955,,0,153.18,06/1/17
AAPL,06/16/17,0.02,,0,,0,put,30,0,2.774,-0.0007,0.0029,0.0786,,0,153.18,06/1/17
AAPL,06/16/17,0.02,,0,,0,put,15,0,3.9642,-0.0005,0.0014,0.0546,,0,153.18,06/1/17
AAPL,06/16/17,57.25,,56.6,,0,put,210,0,0.866,-0.9563,0.3444,2.8747,,0,153.18,06/1/17
AAPL,06/16/17,82.25,,81.6,,0,put,235,0,1.1047,-0.964,0.2306,2.4554,,0,153.18,06/1/17
AAPL,06/16/17,14.75,,14.05,,0,put,167.5,0,0.329,-0.9041,1.6659,5.2826,,0,153.18,06/1/17
AAPL,06/16/17,19.75,,19.05,,0,put,172.5,0,0.4063,-0.9192,1.187,4.6487,,0,153.18,06/1/17
AAPL,06/16/17,87.25,,86.6,,0,put,240,0,1.1481,-0.9651,0.2164,2.3951,,0,153.18,06/1/17
AAPL,06/23/17,0.05,,0.01,,0,put,127,0,0.3405,-0.0111,0.2284,1.0994,,0,153.18,06/1/17
AAPL,06/23/17,27.25,,26.6,,0,put,180,0,0.425,-0.9323,0.819,4.9208,,0,153.18,06/1/17
AAPL,06/23/17,0.03,,0,,0,put,117,0,0.441,-0.0055,0.0945,0.589,,0,153.18,06/1/17
AAPL,06/23/17,0.06,,0.02,,0,put,128,0,0.3361,-0.0132,0.2686,1.2765,,0,153.18,06/1/17
AAPL,06/23/17,0.02,,0,,0,put,100,0,0.6416,-0.0027,0.034,0.3085,,0,153.18,06/1/17
AAPL,06/23/17,19.7,,19.05,,0,put,172.5,0,0.3278,-0.9242,1.1574,5.3638,,0,153.18,06/1/17
AAPL,06/23/17,22.25,,21.6,,0,put,175,0,0.3672,-0.9238,1.0382,5.3896,,0,153.18,06/1/17
AAPL,06/23/17,32.25,,31.6,,0,put,185,0,0.4796,-0.9386,0.6726,4.5609,,0,153.18,06/1/17
AAPL,06/23/17,14.75,,14.1,,0,put,167.5,0,0.2728,-0.903,1.6729,6.4515,,0,153.18,06/1/17
AAPL,06/23/17,0.02,,0,,0,put,95,0,0.7126,-0.0024,0.028,0.2818,,0,153.18,06/1/17
AAPL,06/23/17,0.03,,0,,0,put,119,0,0.4162,-0.0058,0.1055,0.6205,,0,153.18,06/1/17
AAPL,06/23/17,0.03,,0,,0,put,116,0,0.4539,-0.0054,0.09,0.5779,,0,153.18,06/1/17
AAPL,06/23/17,0.03,,0,,0,put,120,0,0.4036,-0.0059,0.1112,0.6345,,2,153.18,06/1/17
AAPL,06/23/17,34.75,,34.1,,0,put,187.5,0,0.5059,-0.9412,0.6166,4.4098,,0,153.18,06/1/17
AAPL,06/23/17,0.02,,0,,0,put,105,0,0.5737,-0.003,0.0418,0.3391,,0,153.18,06/1/17
AAPL,06/23/17,24.75,,24.1,,0,put,177.5,0,0.3965,-0.9284,0.9166,5.1384,,0,153.18,06/1/17
AAPL,06/23/17,0.02,,0,,0,put,90,0,0.7866,-0.0022,0.0231,0.2573,,0,153.18,06/1/17
AAPL,06/23/17,0.04,,0,,0,put,122,0,0.3927,-0.008,0.1478,0.8209,,0,153.18,06/1/17
AAPL,06/23/17,0.02,,0,,0,put,110,0,0.5089,-0.0033,0.0524,0.3768,,0,153.18,06/1/17
AAPL,06/23/17,0.03,,0,,0,put,118,0,0.4288,-0.0057,0.1,0.6064,,48,153.18,06/1/17
AAPL,06/23/17,0.04,,0,,0,put,123,0,0.3801,-0.0082,0.1567,0.8425,,0,153.18,06/1/17
AAPL,06/23/17,17.25,,16.6,,0,put,170,0,0.3054,-0.9115,1.3963,6.0294,,0,153.18,06/1/17
AAPL,06/23/17,29.75,,29.1,,0,put,182.5,0,0.4526,-0.9357,0.739,4.7295,,0,153.18,06/1/17
AAPL,06/23/17,0.03,,0,,0,put,121,0,0.3914,-0.0061,0.1179,0.6523,,0,153.18,06/1/17
AAPL,06/23/17,37.25,,36.6,,0,put,190,0,0.5315,-0.9435,0.5687,4.2736,,0,153.18,06/1/17
AAPL,06/30/17,37.25,,36.6,,0,put,190,0,0.4647,-0.9427,0.5727,4.9602,,0,153.18,06/1/17
AAPL,06/30/17,25.05,,23,,0,put,177.5,0,0.3909,-0.8998,1.0411,7.5854,,0,153.18,06/1/17
AAPL,06/30/17,14.75,,14.1,,0,put,167.5,0,0.2386,-0.9019,1.6799,7.4698,,0,153.18,06/1/17
AAPL,06/30/17,0.02,,0,,0,put,110,0,0.4433,-0.0033,0.0523,0.4325,,0,153.18,06/1/17
AAPL,06/30/17,22.2,,21.6,,0,put,175,0,0.3128,-0.9284,1.0113,5.8963,,0,153.18,06/1/17
AAPL,06/30/17,0.02,,0,,0,put,100,0,0.5585,-0.0026,0.0338,0.3522,,13,153.18,06/1/17
AAPL,06/30/17,29.75,,29.1,,0,put,182.5,0,0.3958,-0.9348,0.7438,5.4872,,0,153.18,06/1/17
AAPL,06/30/17,27.25,,26.6,,0,put,180,0,0.3716,-0.9314,0.8239,5.7058,,0,153.18,06/1/17
AAPL,06/30/17,34.75,,34.1,,0,put,187.5,0,0.4423,-0.9404,0.6208,5.1172,,0,153.18,06/1/17
AAPL,06/30/17,19.7,,19.1,,0,put,172.5,0,0.2867,-0.9232,1.1642,6.2218,,0,153.18,06/1/17
AAPL,06/30/17,32.25,,31.6,,0,put,185,0,0.4193,-0.9378,0.6771,5.2917,,0,153.18,06/1/17
AAPL,06/30/17,0.03,,0,,0,put,115,0,0.4066,-0.0052,0.0857,0.6495,,0,153.18,06/1/17
AAPL,06/30/17,0.02,,0,,0,put,105,0,0.4997,-0.003,0.0418,0.3892,,0,153.18,06/1/17
AAPL,06/30/17,0.03,,0,,0,put,119,0,0.3624,-0.0058,0.1052,0.7106,,0,153.18,06/1/17
AAPL,06/30/17,0.06,,0.02,,0,put,126,0,0.3151,-0.0123,0.2354,1.3822,,0,153.18,06/1/17
AAPL,07/7/17,0.09,,0.03,,0,put,127,0,0.2893,-0.0174,0.3087,2.0663,,0,153.18,06/1/17
AAPL,07/7/17,29.8,,29,,0,put,182.5,0,0.3644,-0.9293,0.7714,6.5053,,0,153.18,06/1/17
AAPL,07/7/17,34.85,,34.05,,0,put,187.5,0,0.4149,-0.9312,0.664,6.3747,,0,153.18,06/1/17
AAPL,07/7/17,0.16,,0.05,,0,put,133,0,0.2503,-0.0329,0.6103,3.5351,,0,153.18,06/1/17
AAPL,07/7/17,19.75,,19.05,,0,put,172.5,0,0.2654,-0.9163,1.2049,7.3996,,0,153.18,06/1/17
AAPL,07/7/17,0.09,,0,,0,put,126,0,0.2998,-0.0168,0.2897,2.0102,,0,153.18,06/1/17
AAPL,07/7/17,0.07,,0,,0,put,123,0,0.3201,-0.0127,0.2128,1.5756,,0,153.18,06/1/17
AAPL,07/7/17,24.9,,24.1,,0,put,177.5,0,0.3332,-0.9121,0.9958,7.6778,,0,153.18,06/1/17
AAPL,07/7/17,37.3,,36.5,,0,put,190,0,0.4273,-0.9378,0.5962,5.895,,0,153.18,06/1/17
AAPL,07/7/17,0.15,,0.04,,0,put,132,0,0.2584,-0.0302,0.5508,3.2932,,0,153.18,06/1/17
AAPL,07/7/17,10.1,,9.45,,0,put,162.5,0,0.1912,-0.8288,2.7634,12.2265,,0,153.18,06/1/17
AAPL,07/7/17,17.35,,16.6,,0,put,170,0,0.2529,-0.8978,1.4657,8.5758,,0,153.18,06/1/17
AAPL,07/7/17,14.85,,14.15,,0,put,167.5,0,0.2264,-0.8884,1.7446,9.1384,,0,153.18,06/1/17
AAPL,07/7/17,27.3,,26.5,,0,put,180,0,0.3423,-0.9257,0.8532,6.7583,,0,153.18,06/1/17
AAPL,07/7/17,32.3,,31.55,,0,put,185,0,0.3859,-0.9325,0.7031,6.2785,,0,153.18,06/1/17
AAPL,07/7/17,0.14,,0.06,,0,put,131,0,0.2663,-0.0277,0.4974,3.0648,,0,153.18,06/1/17
AAPL,07/7/17,0.07,,0,,0,put,120,0,0.3513,-0.0116,0.1795,1.459,,0,153.18,06/1/17
AAPL,07/7/17,0.08,,0,,0,put,125,0,0.3051,-0.0149,0.2567,1.8121,,0,153.18,06/1/17
AAPL,07/7/17,0.1,,0.04,,0,put,128,0,0.2834,-0.0195,0.347,2.276,,0,153.18,06/1/17
AAPL,07/7/17,0.12,,0.04,,0,put,129,0,0.2809,-0.023,0.4038,2.6242,,0,153.18,06/1/17
AAPL,07/7/17,22.35,,21.55,,0,put,175,0,0.3028,-0.9115,1.1007,7.7129,,0,153.18,06/1/17
AAPL,07/7/17,0.13,,0.05,,0,put,130,0,0.2738,-0.0253,0.4486,2.8416,,0,153.18,06/1/17
AAPL,07/7/17,0.17,,0.07,,0,put,134,0,0.2419,-0.0358,0.676,3.7846,,0,153.18,06/1/17
AAPL,07/14/17,34.75,,34.1,,0,put,187.5,0,0.3659,-0.9388,0.629,6.361,,0,153.18,06/1/17
AAPL,07/14/17,0.3,,0.25,,0,put,138,0,0.2038,-0.0628,1.1527,6.4913,,0,153.18,06/1/17
AAPL,07/14/17,7.95,,7.55,,0,put,160,0,0.1677,-0.7652,3.4848,16.1479,,0,153.18,06/1/17
AAPL,07/14/17,22.25,,21.6,,0,put,175,0,0.2657,-0.921,1.0546,7.7444,,0,153.18,06/1/17
AAPL,07/14/17,32.25,,31.6,,0,put,185,0,0.3469,-0.9361,0.6857,6.5747,,0,153.18,06/1/17
AAPL,07/14/17,12.45,,11.9,,0,put,165,0,0.1914,-0.8631,2.1787,11.5243,,0,153.18,06/1/17
AAPL,07/14/17,24.75,,24.1,,0,put,177.5,0,0.2869,-0.9257,0.9319,7.389,,0,153.18,06/1/17
AAPL,07/14/17,19.75,,19.1,,0,put,172.5,0,0.2438,-0.9154,1.2105,8.1552,,0,153.18,06/1/17
AAPL,07/14/17,0.34,,0.29,,0,put,139,0,0.1984,-0.0715,1.308,7.1731,,0,153.18,06/1/17
AAPL,07/14/17,29.75,,29.1,,0,put,182.5,0,0.3274,-0.9331,0.7528,6.8132,,0,153.18,06/1/17
AAPL,07/14/17,17.25,,16.65,,0,put,170,0,0.2211,-0.9084,1.415,8.6467,,0,153.18,06/1/17
AAPL,07/14/17,0.87,,0.82,,0,put,145,0,0.1751,-0.1715,2.7647,13.3812,,0,153.18,06/1/17
AAPL,07/14/17,14.85,,14.2,,0,put,167.5,0,0.2079,-0.8874,1.7494,10.0502,,0,153.18,06/1/17
AAPL,07/14/17,27.25,,26.6,,0,put,180,0,0.3075,-0.9297,0.8336,7.0836,,0,153.18,06/1/17
AAPL,07/21/17,0.02,,0,,0,put,25,0,1.6876,-0.0007,0.0024,0.1287,,5,153.18,06/1/17
AAPL,07/21/17,57.25,,56.6,,0,put,210,0,0.4833,-0.9528,0.3595,5.5835,,0,153.18,06/1/17
AAPL,07/21/17,0.02,,0,,0,put,70,0,0.7492,-0.0015,0.0116,0.2796,,1249,153.18,06/1/17
AAPL,07/21/17,52.25,,51.6,,0,put,205,0,0.4537,-0.9505,0.398,5.8044,,0,153.18,06/1/17
AAPL,08/18/17,0.03,,0,,0,put,35,0,1.1467,-0.0011,0.0047,0.2689,,0,153.18,06/1/17
AAPL,08/18/17,0.03,,0.01,,0,put,95,0,0.3948,-0.0033,0.0361,0.7147,,1868,153.18,06/1/17
AAPL,08/18/17,0.03,,0,,0,put,25,0,1.4053,-0.0009,0.0031,0.2201,,0,153.18,06/1/17
AAPL,08/18/17,0.03,,0,,0,put,5,0,2.7283,-0.0004,0.0008,0.1052,,0,153.18,06/1/17
AAPL,08/18/17,0.03,,0,,0,put,15,0,1.8066,-0.0007,0.0019,0.1686,,0,153.18,06/1/17
AAPL,08/18/17,32.5,,31.85,,0,put,185,0,0.2865,-0.9123,0.7854,11.2813,,0,153.18,06/1/17
AAPL,08/18/17,87.25,,86.6,,0,put,240,0,0.5208,-0.9593,0.237,6.1886,,0,153.18,06/1/17
AAPL,08/18/17,0.03,,0,,0,put,30,0,1.265,-0.001,0.0039,0.2449,,0,153.18,06/1/17
AAPL,08/18/17,0.03,,0,,0,put,45,0,0.9567,-0.0014,0.0067,0.3213,,0,153.18,06/1/17
AAPL,08/18/17,62.25,,61.6,,0,put,215,0,0.4155,-0.9522,0.3383,7.0489,,0,153.18,06/1/17
AAPL,08/18/17,0.03,,0,,0,put,55,0,0.8057,-0.0017,0.0093,0.3773,,0,153.18,06/1/17
AAPL,08/18/17,0.03,,0,,0,put,70,0,0.6248,-0.0021,0.0152,0.4763,,0,153.18,06/1/17
AAPL,08/18/17,0.03,,0,,0,put,75,0,0.573,-0.0023,0.0179,0.5141,,0,153.18,06/1/17
AAPL,08/18/17,122.25,,121.6,,0,put,275,0,0.6459,-0.9647,0.1699,5.5041,,0,153.18,06/1/17
AAPL,08/18/17,72.25,,71.6,,0,put,225,0,0.4596,-0.9555,0.2885,6.6465,,0,153.18,06/1/17
AAPL,08/18/17,0.02,,0,,0,put,85,0,0.4597,-0.002,0.0193,0.4459,,253,153.18,06/1/17
AAPL,08/18/17,67.25,,66.6,,0,put,220,0,0.4379,-0.954,0.3114,6.836,,0,153.18,06/1/17
AAPL,08/18/17,0.03,,0,,0,put,60,0,0.7401,-0.0018,0.011,0.4066,,0,153.18,06/1/17
AAPL,08/18/17,0.03,,0,,0,put,22.5,0,1.4862,-0.0009,0.0028,0.2066,,0,153.18,06/1/17
AAPL,08/18/17,102.25,,101.6,,0,put,255,0,0.5771,-0.9621,0.202,5.8458,,0,153.18,06/1/17
AAPL,08/18/17,0.03,,0,,0,put,10,0,2.1362,-0.0006,0.0013,0.14,,0,153.18,06/1/17
AAPL,08/18/17,77.25,,76.6,,0,put,230,0,0.4806,-0.9569,0.2688,6.4779,,0,153.18,06/1/17
AAPL,08/18/17,0.03,,0,,0,put,12.5,0,1.9547,-0.0006,0.0016,0.1554,,0,153.18,06/1/17
AAPL,08/18/17,107.25,,106.6,,0,put,260,0,0.595,-0.9628,0.1928,5.75,,0,153.18,06/1/17
AAPL,08/18/17,97.25,,96.6,,0,put,250,0,0.5588,-0.9612,0.2124,5.95,,0,153.18,06/1/17
AAPL,08/18/17,27.6,,27,,0,put,180,0,0.2631,-0.8964,0.9666,12.7528,,0,153.18,06/1/17
AAPL,08/18/17,0.03,,0,,0,put,65,0,0.6802,-0.002,0.0129,0.4397,,0,153.18,06/1/17
AAPL,08/18/17,92.25,,91.6,,0,put,245,0,0.5401,-0.9603,0.2239,6.0639,,0,153.18,06/1/17
AAPL,08/18/17,82.25,,81.6,,0,put,235,0,0.501,-0.9582,0.2518,6.3256,,0,153.18,06/1/17
AAPL,08/18/17,0.03,,0,,0,put,2.5,0,3.3691,-0.0003,0.0005,0.0811,,0,153.18,06/1/17
AAPL,08/18/17,52.3,,51.65,,0,put,205,0,0.3748,-0.9443,0.4232,7.9538,,0,153.18,06/1/17
AAPL,08/18/17,0.03,,0,,0,put,50,0,0.8774,-0.0015,0.0079,0.3488,,0,153.18,06/1/17
AAPL,08/18/17,0.03,,0,,0,put,40,0,1.0452,-0.0013,0.0056,0.2939,,0,153.18,06/1/17
AAPL,08/18/17,0.03,,0,,0,put,17.5,0,1.6846,-0.0007,0.0022,0.1823,,0,153.18,06/1/17
AAPL,08/18/17,112.25,,111.6,,0,put,265,0,0.6124,-0.9635,0.1844,5.6618,,0,153.18,06/1/17
AAPL,08/18/17,0.03,,0,,0,put,90,0,0.4356,-0.003,0.03,0.6543,,2618,153.18,06/1/17
AAPL,08/18/17,0.03,,0,,0,put,7.5,0,2.3773,-0.0005,0.001,0.124,,0,153.18,06/1/17
AAPL,08/18/17,0.03,,0,,0,put,20,0,1.5793,-0.0008,0.0025,0.1951,,0,153.18,06/1/17
AAPL,08/18/17,117.25,,116.6,,0,put,270,0,0.6294,-0.9641,0.1768,5.5802,,0,153.18,06/1/17
AAPL,09/15/17,0.02,,0,,0,put,25,0,1.1597,-0.0007,0.0024,0.1879,,0,153.18,06/1/17
AAPL,09/15/17,152.25,,151.6,,0,put,305,0,0.6427,-0.9651,0.1453,6.3637,,0,153.18,06/1/17
AAPL,09/15/17,0.02,,0,,0,put,5,0,2.2491,-0.0003,0.0006,0.0918,,0,153.18,06/1/17
AAPL,09/15/17,82.25,,81.6,,0,put,235,0,0.4355,-0.9557,0.2603,7.7241,,0,153.18,06/1/17
AAPL,09/15/17,0.02,,0,,0,put,2.5,0,2.7649,-0.0002,0.0004,0.0702,,0,153.18,06/1/17
AAPL,09/15/17,87.25,,86.6,,0,put,240,0,0.4528,-0.9568,0.2452,7.5642,,0,153.18,06/1/17
AAPL,09/15/17,0.02,,0,,0,put,15,0,1.4923,-0.0005,0.0014,0.1458,,0,153.18,06/1/17
AAPL,09/15/17,67.25,,66.6,,0,put,220,0,0.3806,-0.9514,0.3208,8.3203,,0,153.18,06/1/17
AAPL,09/15/17,0.02,,0,,0,put,20,0,1.3031,-0.0006,0.0019,0.1668,,0,153.18,06/1/17
AAPL,09/15/17,0.02,,0,,0,put,12.5,0,1.6113,-0.0004,0.0012,0.1327,,0,153.18,06/1/17
AAPL,09/15/17,0.02,,0,,0,put,30,0,1.0437,-0.0007,0.0029,0.2088,,0,153.18,06/1/17
AAPL,09/15/17,0.02,,0,,0,put,10,0,1.7639,-0.0004,0.001,0.1216,,0,153.18,06/1/17
AAPL,09/15/17,37.45,,36.85,,0,put,190,0,0.2701,-0.9196,0.6694,12.3174,,0,153.18,06/1/17
AAPL,09/15/17,0.02,,0,,0,put,45,0,0.7889,-0.001,0.0051,0.2733,,0,153.18,06/1/17
AAPL,09/15/17,0.02,,0,,0,put,65,0,0.5608,-0.0014,0.0099,0.3767,,0,153.18,06/1/17
AAPL,09/15/17,0.02,,0,,0,put,75,0,0.4723,-0.0017,0.0137,0.4421,,0,153.18,06/1/17
AAPL,09/15/17,52.3,,51.65,,0,put,205,0,0.3255,-0.9417,0.4334,9.6118,,0,153.18,06/1/17
